latitude,longitude,elevation_m,slope_deg,distance_to_river_m
25.75,83.85,66.0,0.07910041205653619,519.5060231019396
25.75,83.95,64.0,0.04625235542649417,2486.8558124915144
25.75,84.049995,61.0,0.04632248502203958,667.5246100810361
25.75,84.15,64.0,0.1495087991621946,986.7825630228613
25.75,84.25,59.0,0.07412750308454868,2390.2157598738827
25.75,84.35,55.0,0.21189273040490456,710.4559515762437
25.75,84.45,60.0,0.059896042954725004,1697.6458642908685
25.75,84.549995,57.0,0.04625235542649417,3023.679444402919
25.75,84.65,49.0,0.11612557014591604,759.5307123920502
25.75,84.75,53.0,0.0829950638647367,1128.430868590185
25.75,84.85,55.0,0.0464437501503344,1557.571809282307
25.75,84.95,56.0,0.12719379610696202,719.132998943269
25.75,85.049995,54.0,0.16588944423570348,529.7238767908465
25.75,85.15,52.0,0.0539075780094069,2306.815708331285
25.75,85.25,51.0,0.0829950638647367,1251.9134327028455
25.75,85.35,52.0,0.05164889111068427,1621.5926801850671
25.75,85.45,52.0,0.059896042954725004,1260.9537830571285
25.75,85.549995,46.0,0.18327826083731877,1136.64379319762
25.75,85.65,47.0,0.011563091211382357,1074.4714595269684
25.75,85.75,52.0,0.03535644017492392,2582.154072036423
25.75,85.85,49.0,0.07001489753420333,1799.46058885565
25.75,85.95,48.0,0.08608144373278187,2730.770882093439
25.75,86.049995,44.0,0.03535644017492392,1247.3941126589439
25.75,86.15,42.0,0.03468926986653232,1016.2617775313466
25.75,86.25,43.0,0.039550224873487264,1232.657827001209
25.75,86.35,41.0,0.06937851430168686,721.886826083212
25.75,86.45,44.0,0.06074960779198572,1240.30495891211
25.75,86.549995,43.0,0.024709179949419093,1405.4377608531038
25.75,86.65,43.0,0.03535644017492392,829.6221689950704
25.75,86.75,41.0,0.03088166041941141,935.3199193303199
25.75,86.85,43.0,0.04632248502203958,1243.6091146141284
25.75,86.95,43.0,0.07156135821453533,417.304477648699
25.75,87.049995,44.0,0.048876873425849406,1632.8253793866609
25.75,87.15,42.0,0.039550224873487264,532.220486055055
25.75,87.25,41.0,0.03468926986653232,810.6261715509736
25.75,87.35,41.0,0.024709179949419093,1889.3955011834594
25.75,87.45,37.0,0.06886517363947979,233.00879933873233
25.75,87.549995,38.0,0.023126181480860913,416.8037123703665
25.75,87.65,38.0,0.03443259925525689,1015.7542177851197
25.75,87.75,37.0,0.023126181480860913,311.76840848893676
25.75,87.85,36.0,0.023126181480860913,596.9233649104189
25.75,87.95,36.0,0.023126181480860913,2119.5168640593574
25.75,88.049995,35.0,0.06074960779198572,622.0419533380226
25.75,88.15,39.0,0.07156135821453533,2431.8445945856656
25.75,88.25,38.0,0.026953794969756417,327.2017842129238
25.75,88.35,40.0,0.037736229923783886,725.613114615059
25.75,88.45,40.0,0.039550224873487264,623.5441641468572
25.849998,83.049995,81.0,0.024709179949419093,2326.628625057266
25.849998,83.15,78.0,0.03088166041941141,1268.0012889140803
25.849998,83.25,78.0,0.039550224873487264,743.36254081224
25.849998,83.35,78.0,0.015440831331121604,1859.4668902366993
25.849998,83.45,72.0,0.04625235542649417,638.8184346346932
25.849998,83.549995,74.0,0.026953794969756417,1821.7056913009517
25.849998,83.65,70.0,0.017216301182069335,623.143412153571
25.849998,83.75,68.0,0.0,712.5788512335741
25.849998,83.85,67.0,0.10606921281639234,2210.1829701580637
25.849998,83.95,66.0,0.0,625.7992910922553
25.849998,84.049995,68.0,0.04632248502203958,1205.793023907459
25.849998,84.15,59.0,0.04625235542649417,462.11644780580605
25.849998,84.25,63.0,0.024709179949419093,2955.2282215111227
25.849998,84.35,60.0,0.03535644017492392,1628.1714498365116
25.849998,84.45,57.0,0.023126181480860913,329.2794148751045
25.849998,84.549995,56.0,0.08876414296088622,614.133262853779
25.849998,84.65,57.0,0.04632248502203958,1933.8800345418902
25.849998,84.75,57.0,0.023126181480860913,1556.591047128631
25.849998,84.85,57.0,0.0539075780094069,311.8160067654544
25.849998,84.95,55.0,0.048876873425849406,911.8244497928442
25.849998,85.049995,53.0,0.03535644017492392,1431.4691979051556
25.849998,85.15,52.0,0.07910041205653619,666.8805341708969
25.849998,85.25,56.0,0.024709179949419093,2302.2217208562292
25.849998,85.35,57.0,0.011563091211382357,1025.9542069374115
25.849998,85.45,54.0,0.09520857720270634,2173.6820929834894
25.849998,85.549995,52.0,0.0464437501503344,2353.9088800221984
25.849998,85.65,54.0,0.03443259925525689,1328.7226636400655
25.849998,85.75,51.0,0.03088166041941141,667.0246897076076
25.849998,85.85,48.0,0.04625235542649417,1177.109782136156
25.849998,85.95,47.0,0.03535644017492392,1085.6875690091156
25.849998,86.049995,45.0,0.07910041205653619,1705.2529756620997
25.849998,86.15,47.0,0.03443259925525689,1907.9936158502023
25.849998,86.25,46.0,0.03468926986653232,3017.189681745494
25.849998,86.35,44.0,0.017216301182069335,232.0390427417516
25.849998,86.45,44.0,0.04941835070790592,806.9133607631267
25.849998,86.549995,44.0,0.06411790819890432,1976.66887626177
25.849998,86.65,44.0,0.0805127903162409,1638.5227514633982
25.849998,86.75,46.0,0.023126181480860913,1208.6267889289425
25.849998,86.85,45.0,0.024709179949419093,806.9133607674653
25.849998,86.95,47.0,0.039550224873487264,933.7226573487877
25.849998,87.049995,46.0,0.0437276869374781,1635.094117344469
25.849998,87.15,46.0,0.039550224873487264,361.14734838736206
25.849998,87.25,43.0,0.05472416893454193,541.1396743588657
25.849998,87.35,45.0,0.0437276869374781,2549.5935544727863
25.849998,87.45,42.0,0.0437276869374781,2637.167722410007
25.849998,87.549995,42.0,0.13817560197820217,929.8913619967907
25.849998,87.65,41.0,0.03468926986653232,2172.3227959708033
25.849998,87.75,38.0,0.037736229923783886,311.4878514301488
25.849998,87.85,39.0,0.026953794969756417,930.9641764178571
25.849998,87.95,39.0,0.059896042954725004,810.2656819056824
25.849998,88.049995,42.0,0.09197221730905852,629.5735748023994
25.849998,88.15,42.0,0.048876873425849406,1754.2127895042445
25.849998,88.25,41.0,0.07910041205653619,1316.5316740191042
25.849998,88.35,43.0,0.05472416893454193,597.1319642498828
25.849998,88.45,46.0,0.023126181480860913,937.7781049237549
25.949999,83.049995,79.0,0.011563091211382357,665.547653427848
25.949999,83.15,80.0,0.023126181480860913,1955.6770985856663
25.949999,83.25,76.0,0.059896042954725004,1593.5753763688804
25.949999,83.35,75.0,0.037736229923783886,1249.6068500380557
25.949999,83.45,73.0,0.03468926986653232,1897.6836361330766
25.949999,83.549995,74.0,0.05164889111068427,1020.6564253878119
25.949999,83.65,73.0,0.0437276869374781,1906.9528645536168
25.949999,83.75,70.0,0.011563091211382357,2133.889082925103
25.949999,83.85,67.0,0.057815437218845404,1064.551755268584
25.949999,83.95,68.0,0.06455503584879584,3158.697396339263
25.949999,84.049995,64.0,0.023126181480860913,1084.5507682689197
25.949999,84.15,62.0,0.0539075780094069,1293.8904786431524
25.949999,84.25,55.0,0.10781506057815642,624.8807490617684
25.949999,84.35,61.0,0.10944823802520073,949.641257869706
25.949999,84.45,58.0,0.06411790819890432,340.6959499311679
25.949999,84.549995,60.0,0.0809415857331216,66.51974079288946
25.949999,84.65,57.0,0.023126181480860913,311.6152425828055
25.949999,84.75,57.0,0.08655767019494953,1867.2288688260523
25.949999,84.85,57.0,0.026953794969756417,1159.4599416442684
25.949999,84.95,57.0,0.0437276869374781,1620.4654568670337
25.949999,85.049995,56.0,0.04941835070790592,463.2012692545178
25.949999,85.15,58.0,0.12149907899545447,1041.49831958442
25.949999,85.25,57.0,0.13376333796965376,777.8609970111129
25.949999,85.35,56.0,0.09883662788847669,725.6183145705935
25.949999,85.45,53.0,0.07910041205653619,1240.6143444999238
25.949999,85.549995,52.0,0.06886517363947979,1677.6628564455568
25.949999,85.65,55.0,0.05771806889366317,1332.929456858438
25.949999,85.75,51.0,0.0437276869374781,310.1795451179413
25.949999,85.85,48.0,0.08876414296088622,208.29969250685497
25.949999,85.95,49.0,0.09883662788847669,1861.1720698143645
25.949999,86.049995,49.0,0.03468926986653232,399.90269863572246
25.949999,86.15,46.0,0.03468926986653232,507.88330438978954
25.949999,86.25,47.0,0.10902632305980736,1198.3548073856505
25.949999,86.35,46.0,0.011563091211382357,1736.792588534097
25.949999,86.45,45.0,0.03468926986653232,777.9756826268783
25.949999,86.549995,46.0,0.10406770787419768,1352.705624088515
25.949999,86.65,46.0,0.04632248502203958,657.9541346769751
25.949999,86.75,46.0,0.11427752566819796,1139.8738044770296
25.949999,86.85,48.0,0.011563091211382357,971.1170545327509
25.949999,86.95,50.0,0.03535644017492392,649.2534246925443
25.949999,87.049995,52.0,0.0539075780094069,1140.3306128935953
25.949999,87.15,49.0,0.023126181480860913,278.8811078251373
25.949999,87.25,48.0,0.03088166041941141,625.3720753044878
25.949999,87.35,44.0,0.011563091211382357,1381.9535037225928
25.949999,87.45,44.0,0.048876873425849406,770.0449991513623
25.949999,87.549995,45.0,0.026953794969756417,629.2392435570681
25.949999,87.65,44.0,0.03443259925525689,1486.2361496183485
25.949999,87.75,41.0,0.037736229923783886,2032.01006012761
25.949999,87.85,41.0,0.011563091211382357,623.1453227855114
25.949999,87.95,41.0,0.0437276869374781,311.45233829885404
25.949999,88.049995,46.0,0.03468926986653232,832.2022829391098
25.949999,88.15,47.0,0.04625235542649417,787.9447722291272
25.949999,88.25,50.0,0.05164889111068427,1555.8673636589072
25.949999,88.35,51.0,0.026953794969756417,565.7739752113445
25.949999,88.45,49.0,0.0437276869374781,533.4971352004587
26.05,83.049995,81.0,0.05771806889366317,1458.063481498259
26.05,83.15,80.0,0.11495333408764312,2176.0174642061115
26.05,83.25,78.0,0.05771806889366317,3057.607713195431
26.05,83.35,75.0,0.048876873425849406,622.8355459392137
26.05,83.45,77.0,0.04625235542649417,2829.1151284075027
26.05,83.549995,71.0,0.03443259925525689,586.8810090503699
26.05,83.65,72.0,0.024709179949419093,1117.581664062092
26.05,83.75,73.0,0.017216301182069335,1015.8150460064128
26.05,83.85,70.0,0.07547242710898447,2081.2242116591724
26.05,83.95,67.0,0.0539075780094069,1728.26879578329
26.05,84.049995,67.0,0.07910041205653619,1970.816265827059
26.05,84.15,63.0,0.21189273040490456,164.6130656019988
26.05,84.25,63.0,0.05472416893454193,1304.0358002218231
26.05,84.35,60.0,0.017216301182069335,2539.590658414334
26.05,84.45,62.0,0.0464437501503344,2849.142401059584
26.05,84.549995,61.0,0.03535644017492392,622.5018301685527
26.05,84.65,61.0,0.037736229923783886,1685.8633357414205
26.05,84.75,61.0,0.015440831331121604,3234.2816082798768
26.05,84.85,58.0,0.024709179949419093,1160.1955046968287
26.05,84.95,59.0,0.05164889111068427,464.59147738239426
26.05,85.049995,57.0,0.07156135821453533,1055.452953892229
26.05,85.15,58.0,0.09446026256243409,1315.8582007371194
26.05,85.25,56.0,0.08173425205514127,348.10377142822665
26.05,85.35,54.0,0.03088166041941141,889.2402735557308
26.05,85.45,56.0,0.011563091211382357,3729.8033655128825
26.05,85.549995,56.0,0.07785703888953767,311.0829368722826
26.05,85.65,52.0,0.011563091211382357,335.93670815285105
26.05,85.75,51.0,0.04625235542649417,920.7449142432504
26.05,85.85,49.0,0.05472416893454193,930.5847006237095
26.05,85.95,54.0,0.048876873425849406,1389.9365831042883
26.05,86.049995,50.0,0.04941835070790592,346.286476478321
26.05,86.15,50.0,0.07071285342272222,1523.745304292915
26.05,86.25,48.0,0.026953794969756417,1042.2741621134576
26.05,86.35,49.0,0.08745532293556617,2097.5905839360285
26.05,86.45,50.0,0.026953794969756417,967.777619503286
26.05,86.549995,49.0,0.06455503584879584,212.37460532190929
26.05,86.65,51.0,0.023126181480860913,1718.5120552190028
26.05,86.75,52.0,0.0464437501503344,1777.4348615123133
26.05,86.85,52.0,0.04632248502203958,778.7794517057865
26.05,86.95,54.0,0.024709179949419093,1528.7791869859038
26.05,87.049995,55.0,0.0,1900.0861771548193
26.05,87.15,53.0,0.03468926986653232,1507.606529566188
26.05,87.25,52.0,0.06411790819890432,624.8364314275921
26.05,87.35,48.0,0.06937851430168686,1044.4529240056324
26.05,87.45,49.0,0.024709179949419093,1853.2487774561162
26.05,87.549995,48.0,0.026953794969756417,1674.2810548474768
26.05,87.65,45.0,0.03535644017492392,1674.8715567495715
26.05,87.75,45.0,0.037736229923783886,250.2691376905769
26.05,87.85,44.0,0.03535644017492392,934.2570265508509
26.05,87.95,48.0,0.026953794969756417,311.4140647962511
26.05,88.049995,50.0,0.08655767019494953,311.0804738602548
26.05,88.15,51.0,0.023126181480860913,622.8355459434608
26.05,88.25,54.0,0.03535644017492392,624.3672640611045
26.05,88.35,57.0,0.048876873425849406,725.4609284391435
26.05,88.45,54.0,0.06937851430168686,1251.36414310361
26.15,83.049995,82.0,0.024709179949419093,2325.9215874536535
26.15,83.15,78.0,0.011563091211382357,460.549386675875
26.15,83.25,77.0,0.05164889111068427,1263.477083950028
26.15,83.35,77.0,0.03088166041941141,2062.153015026792
26.15,83.45,76.0,0.10920481849340967,1772.2599274454024
26.15,83.549995,75.0,0.026953794969756417,2130.8854918211196
26.15,83.65,75.0,0.039550224873487264,3113.0884907126288
26.15,83.75,66.0,0.059896042954725004,543.9160567142861
26.15,83.85,67.0,0.0437276869374781,231.65609713170616
26.15,83.95,67.0,0.12719379610696202,1640.0401646859175
26.15,84.049995,68.0,0.015440831331121604,1507.87219837931
26.15,84.15,65.0,0.037736229923783886,923.1954319259738
26.15,84.25,64.0,0.04941835070790592,1015.681468866193
26.15,84.35,64.0,0.011563091211382357,1857.5156888575325
26.15,84.45,63.0,0.03535644017492392,1322.5474625670145
26.15,84.549995,62.0,0.03088166041941141,1158.2805933422726
26.15,84.65,64.0,0.0464437501503344,1548.3138461063677
26.15,84.75,61.0,0.023126181480860913,2361.6184201678666
26.15,84.85,60.0,0.057815437218845404,1904.1677780629157
26.15,84.95,61.0,0.059896042954725004,3047.08087356978
26.15,85.049995,60.0,0.06886517363947979,664.9943417391612
26.15,85.15,55.0,0.039550224873487264,926.6243886594477
26.15,85.25,57.0,0.04625235542649417,2633.400935746409
26.15,85.35,59.0,0.037736229923783886,1613.0406653246587
26.15,85.45,57.0,0.10944823802520073,628.4877351764418
26.15,85.549995,56.0,0.039550224873487264,1289.5899169000438
26.15,85.65,54.0,0.024709179949419093,1621.5926801857745
26.15,85.75,53.0,0.10606921281639234,622.5879470353376
26.15,85.85,52.0,0.07156135821453533,312.33517526686353
26.15,85.95,53.0,0.0539075780094069,725.4099149393584
26.15,86.049995,51.0,0.03535644017492392,362.9674879416089
26.15,86.15,54.0,0.04625235542649417,1138.2970391410572
26.15,86.25,52.0,0.11979195499783626,1252.4666014340535
26.15,86.35,50.0,0.039550224873487264,1367.4515826599848
26.15,86.45,52.0,0.037736229923783886,1895.1270462969858
26.15,86.549995,52.0,0.03468926986653232,658.0360655212181
26.15,86.65,54.0,0.039550224873487264,1065.2082482112296
26.15,86.75,56.0,0.057815437218845404,2330.195438862014
26.15,86.85,57.0,0.015440831331121604,6.270232664534922e-08
26.15,86.95,59.0,0.0464437501503344,1703.4567052277202
26.15,87.049995,59.0,0.057815437218845404,951.660912043858
26.15,87.15,58.0,0.011563091211382357,1117.0626467470913
26.15,87.25,56.0,0.08173425205514127,612.9058361861995
26.15,87.35,55.0,0.024709179949419093,329.56553307020533
26.15,87.45,52.0,0.09883662788847669,1246.353571150122
26.15,87.549995,52.0,0.0464437501503344,664.9943417439224
26.15,87.65,49.0,0.011563091211382357,211.70861798799862
26.15,87.75,50.0,0.03468926986653232,809.9098266921916
26.15,87.85,50.0,0.0464437501503344,2205.029420677736
26.15,87.95,53.0,0.0829950638647367,1071.5036156431788
26.15,88.049995,55.0,0.03468926986653232,1853.2488446604812
26.15,88.15,59.0,0.10363442315413164,1392.743088292332
26.15,88.25,57.0,0.10944823802520073,507.8392146296609
26.15,88.35,60.0,0.06411790819890432,415.8890938222327
26.15,88.45,62.0,0.07071285342272222,417.5746125229591
26.25,83.049995,82.0,0.07057500232630595,1330.3563548072866
26.25,83.15,78.0,0.024709179949419093,234.38266649365983
26.25,83.25,76.0,0.0464437501503344,1988.6669659143963
26.25,83.35,75.0,0.011563091211382357,236.080463839195
26.25,83.45,70.0,0.07156135821453533,326.2428997565426
26.25,83.549995,71.0,0.18867589670635454,825.1385730783741
26.25,83.65,69.0,0.10781506057815642,1073.257754412609
26.25,83.75,68.0,0.015440831331121604,1064.3370561957659
26.25,83.85,71.0,0.017216301182069335,2231.8444023726765
26.25,83.95,68.0,0.017216301182069335,1083.3334669681103
26.25,84.049995,68.0,0.03535644017492392,804.4568712561636
26.25,84.15,69.0,0.07156135821453533,1885.3553079599253
26.25,84.25,67.0,0.015440831331121604,862.7397019627372
26.25,84.35,65.0,0.06937851430168686,1982.0486808032335
26.25,84.45,65.0,0.0437276869374781,725.3587601047526
26.25,84.549995,68.0,0.04625235542649417,1157.9646212661528
26.25,84.65,64.0,0.06017710420040761,1936.4163987207264
26.25,84.75,64.0,0.024709179949419093,2343.58924330994
26.25,84.85,60.0,0.023126181480860913,664.9601913116484
26.25,84.95,62.0,0.07547242710898447,1455.196123109985
26.25,85.049995,59.0,0.06908790144130637,1329.4215722089698
26.25,85.15,60.0,0.07547242710898447,776.6239750334043
26.25,85.25,58.0,0.0809415857331216,2475.0007564207913
26.25,85.35,62.0,0.037736229923783886,1899.2689917948626
26.25,85.45,58.0,0.023126181480860913,2506.7435664118343
26.25,85.549995,57.0,0.011563091211382357,1029.1116318878785
26.25,85.65,55.0,0.017216301182069335,463.31219430337603
26.25,85.75,54.0,0.039550224873487264,1158.280485836069
26.25,85.85,55.0,0.0437276869374781,2814.3009749118423
26.25,85.95,54.0,0.09288743926748855,2185.6382287450383
26.25,86.049995,54.0,0.06455503584879584,694.9684704704573
26.25,86.15,54.0,0.10363442315413164,655.6473908129419
26.25,86.25,56.0,0.023126181480860913,537.288730365605
26.25,86.35,54.0,0.023126181480860913,1802.2711675211262
26.25,86.45,54.0,0.015440831331121604,2010.5326101024332
26.25,86.549995,56.0,0.011563091211382357,720.745048699851
26.25,86.65,57.0,0.023126181480860913,311.1759955610422
26.25,86.75,60.0,0.06017710420040761,2512.682328773793
26.25,86.85,60.0,0.03535644017492392,1588.429408526929
26.25,86.95,62.0,0.048876873425849406,687.6255131334855
26.25,87.049995,63.0,0.017216301182069335,644.7929123668426
26.25,87.15,63.0,0.037736229923783886,395.89456264963366
26.25,87.25,60.0,0.07057500232630595,1043.256233640073
26.25,87.35,60.0,0.024709179949419093,2632.781301844475
26.25,87.45,58.0,0.023126181480860913,1547.1935943998183
26.25,87.549995,55.0,0.04632248502203958,1158.5853823608977
26.25,87.65,56.0,0.03535644017492392,1315.4559335667534
26.25,87.75,55.0,0.0808613371888772,679.8172005973491
26.25,87.85,55.0,0.07001489753420333,1891.6505867046765
26.25,87.95,57.0,0.059896042954725004,621.7334741738072
26.25,88.049995,57.0,0.023126181480860913,445.37501143206964
26.25,88.15,64.0,0.039550224873487264,1038.8301945065418
26.25,88.25,63.0,0.06937851430168686,311.1784831245945
26.25,88.35,68.0,0.06455503584879584,603.8921828284708
26.25,88.45,69.0,0.037736229923783886,904.3432001500513
26.349998,83.049995,84.0,0.09883662788847669,1100.4185289218135
26.349998,83.15,78.0,0.017216301182069335,1622.4307390847684
26.349998,83.25,76.0,0.026953794969756417,1615.476426620968
26.349998,83.35,71.0,0.12427200774836535,424.69652588136955
26.349998,83.45,73.0,0.07412750308454868,1250.6202210519807
26.349998,83.549995,72.0,0.03535644017492392,619.8968373434587
26.349998,83.65,76.0,0.06411790819890432,2354.895898736029
26.349998,83.75,72.0,0.023126181480860913,1700.7533010350132
26.349998,83.85,73.0,0.04625235542649417,1821.6491603916138
26.349998,83.95,72.0,0.06074960779198572,2207.683750298724
26.349998,84.049995,71.0,0.08745532293556617,1657.3830429904883
26.349998,84.15,71.0,0.06886517363947979,2323.0604068570283
26.349998,84.25,69.0,0.011563091211382357,10.509239106014727
26.349998,84.35,68.0,0.026953794969756417,257.85341255427045
26.349998,84.45,70.0,0.0809415857331216,1559.771005584523
26.349998,84.549995,68.0,0.059896042954725004,932.5791516522908
26.349998,84.65,64.0,0.09288743926748855,2325.6234661735666
26.349998,84.75,65.0,0.12427200774836535,735.5585763964574
26.349998,84.85,64.0,0.09197221730905852,415.17385938450315
26.349998,84.95,65.0,0.015440831331121604,1759.6179128699432
26.349998,85.049995,62.0,0.023126181480860913,1158.8745313332163
26.349998,85.15,63.0,0.03535644017492392,1922.7380001252104
26.349998,85.25,61.0,0.03088166041941141,929.073439011933
26.349998,85.35,62.0,0.011563091211382357,969.0183614583791
26.349998,85.45,60.0,0.03468926986653232,950.9556301305171
26.349998,85.549995,60.0,0.0464437501503344,103.52019168224119
26.349998,85.65,57.0,0.0809415857331216,1391.2606841447669
26.349998,85.75,55.0,0.011563091211382357,17.955916972111385
26.349998,85.85,55.0,0.03468926986653232,1063.5112856443131
26.349998,85.95,58.0,0.06411790819890432,1343.957219404851
26.349998,86.049995,56.0,0.017216301182069335,475.100391224005
26.349998,86.15,59.0,0.10329769828174246,2310.161108082274
26.349998,86.25,60.0,0.024709179949419093,1858.349394615864
26.349998,86.35,57.0,0.05472416893454193,933.6712917729361
26.349998,86.45,61.0,0.09288743926748855,1480.1509393088295
26.349998,86.549995,62.0,0.0464437501503344,689.6352697162573
26.349998,86.65,62.0,0.026953794969756417,776.3254661474692
26.349998,86.75,64.0,0.023126181480860913,523.6232286533948
26.349998,86.85,66.0,0.0437276869374781,573.1942297293031
26.349998,86.95,69.0,0.05771806889366317,2254.4523793989706
26.349998,87.049995,68.0,0.026953794969756417,1539.0608666219457
26.349998,87.15,66.0,0.011563091211382357,732.843237108162
26.349998,87.25,65.0,0.023126181480860913,1610.4065531173715
26.349998,87.35,61.0,0.05472416893454193,1264.8960369403246
26.349998,87.45,62.0,0.024709179949419093,311.2220712170363
26.349998,87.549995,63.0,0.07412750308454868,1916.1614993679334
26.349998,87.65,64.0,0.059896042954725004,1058.7210677324067
26.349998,87.75,62.0,0.06455503584879584,618.672151498785
26.349998,87.85,64.0,0.07071285342272222,2088.5081855932153
26.349998,87.95,66.0,0.07071285342272222,984.905950388677
26.349998,88.049995,63.0,0.057815437218845404,475.1003912339628
26.349998,88.15,66.0,0.03468926986653232,1244.3763143305766
26.349998,88.25,71.0,0.037736229923783886,1618.9061647128904
26.349998,88.35,74.0,0.06937851430168686,1238.7557128237343
26.349998,88.45,78.0,0.011563091211382357,1063.511285730914
26.449999,83.049995,78.0,0.10345470283292728,721.6891098091
26.449999,83.15,79.0,0.10363442315413164,965.0779224421638
26.449999,83.25,79.0,0.037736229923783886,463.20099947284143
26.449999,83.35,77.0,0.09520857720270634,247.79581696959747
26.449999,83.45,75.0,0.13859296947945232,1082.3038351032294
26.449999,83.549995,72.0,0.04625235542649417,2488.387732065146
26.449999,83.65,75.0,0.05771806889366317,1523.992470258564
26.449999,83.75,78.0,0.04625235542649417,1675.3497111430634
26.449999,83.85,76.0,0.0809415857331216,2966.943358583843
26.449999,83.95,74.0,0.023126181480860913,1821.5706802389293
26.449999,84.049995,72.0,0.017216301182069335,619.9333063090621
26.449999,84.15,76.0,0.09500378869004127,1578.420070914392
26.449999,84.25,71.0,0.06937851430168686,1237.3207898656676
26.449999,84.35,70.0,0.039550224873487264,305.10826415711347
26.449999,84.45,71.0,0.023126181480860913,2295.291741922776
26.449999,84.549995,70.0,0.048876873425849406,965.8252481727086
26.449999,84.65,67.0,0.023126181480860913,602.5238255978643
26.449999,84.75,64.0,0.048876873425849406,1451.8498845992842
26.449999,84.85,67.0,0.09775367571489478,1121.089220666005
26.449999,84.95,64.0,0.07071285342272222,840.181383087409
26.449999,85.049995,64.0,0.026953794969756417,586.2391860303261
26.449999,85.15,62.0,0.0464437501503344,663.91225905846
26.449999,85.25,65.0,0.011563091211382357,1890.543328240758
26.449999,85.35,66.0,0.03443259925525689,310.8561335639102
26.449999,85.45,63.0,0.023126181480860913,963.3982785331264
26.449999,85.549995,61.0,0.023126181480860913,1462.1739347839446
26.449999,85.65,62.0,0.026953794969756417,1643.5145479016367
26.449999,85.75,58.0,0.03468926986653232,663.9122591308702
26.449999,85.85,57.0,0.06074960779198572,1005.9412246947023
26.449999,85.95,62.0,0.011563091211382357,1867.9434396701722
26.449999,86.049995,61.0,0.07785703888953767,1074.426686113885
26.449999,86.15,64.0,0.026953794969756417,1335.1225426224375
26.449999,86.25,65.0,0.048876873425849406,301.66719059211744
26.449999,86.35,69.0,0.09748105784586181,695.0794864099107
26.449999,86.45,69.0,0.10902632305980736,627.6256534100413
26.449999,86.549995,68.0,0.08876414296088622,1174.0314088813316
26.449999,86.65,68.0,0.06411790819890432,1549.1967243161105
26.449999,86.75,68.0,0.0809415857331216,621.3162338270226
26.449999,86.85,74.0,0.011563091211382357,775.8264449903457
26.449999,86.95,73.0,0.015440831331121604,1623.158177005821
26.449999,87.049995,74.0,0.07071285342272222,712.2866470134381
26.449999,87.15,71.0,0.059896042954725004,1230.220521437798
26.449999,87.25,71.0,0.07071285342272222,311.0193167205159
26.449999,87.35,69.0,0.06411790819890432,932.8847320513304
26.449999,87.45,69.0,0.09197221730905852,1181.1214753298118
26.449999,87.549995,73.0,0.14142549142917782,1015.343911622715
26.449999,87.65,76.0,0.06411790819890432,444.5957707879929
26.449999,87.75,75.0,0.09423098878344721,433.5456322271596
26.449999,87.85,75.0,0.07412750308454868,695.566980939394
26.449999,87.95,77.0,0.21698473926975367,621.0888624583798
26.449999,88.049995,73.0,0.21889567730589443,1039.4152936843223
26.449999,88.15,72.0,0.06411790819890432,638.0177046983346
26.449999,88.25,78.0,0.08876414296088622,712.7990472757765
26.449999,88.35,84.0,0.1203540756376408,628.4354382110529
26.449999,88.45,84.0,0.037736229923783886,1293.3999924693933
26.55,83.049995,80.0,0.06411790819890432,3404.5655311742353
26.55,83.15,81.0,0.06017710420040761,128.74457028401474
26.55,83.25,81.0,0.04625235542649417,836.0607052515052
26.55,83.35,82.0,0.024709179949419093,3045.209771821989
26.55,83.45,77.0,0.07785703888953767,329.4181422631698
26.55,83.549995,75.0,0.08453446575177978,267.57022041156523
26.55,83.65,77.0,0.048876873425849406,207.22672005525578
26.55,83.75,79.0,0.0539075780094069,711.8020957645037
26.55,83.85,76.0,0.039550224873487264,1572.9091272702433
26.55,83.95,77.0,0.017216301182069335,550.1748833038392
26.55,84.049995,76.0,0.06455503584879584,411.6352453401677
26.55,84.15,78.0,0.06937851430168686,1424.3025925009356
26.55,84.25,75.0,0.06074960779198572,2784.1090616752886
26.55,84.35,72.0,0.039550224873487264,678.1832769824799
26.55,84.45,70.0,0.0539075780094069,828.9068798741104
26.55,84.549995,70.0,0.04625235542649417,828.4095358316881
26.55,84.65,69.0,0.039550224873487264,650.6227223641445
26.55,84.75,69.0,0.03468926986653232,946.2532938088273
26.55,84.85,66.0,0.06074960779198572,621.6297944637845
26.55,84.95,67.0,0.017216301182069335,209.68086114911887
26.55,85.049995,64.0,0.015440831331121604,310.48479144076015
26.55,85.15,65.0,0.04941835070790592,1046.4297105450132
26.55,85.25,68.0,0.03468926986653232,954.6521262387918
26.55,85.35,68.0,0.0,1260.8647032660106
26.55,85.45,65.0,0.05771806889366317,507.5457253590151
26.55,85.549995,66.0,0.04941835070790592,861.1407640108238
26.55,85.65,62.0,0.026953794969756417,702.440325161766
26.55,85.75,60.0,0.015440831331121604,1903.2175421182058
26.55,85.85,62.0,0.011563091211382357,438.1892287287098
26.55,85.95,64.0,0.08745532293556617,1522.6463974676894
26.55,86.049995,68.0,0.03535644017492392,1134.565826583724
26.55,86.15,73.0,0.024709179949419093,1085.038809180926
26.55,86.25,72.0,0.0809415857331216,306.400804658163
26.55,86.35,78.0,0.04625235542649417,695.3433814518377
